EMPLOYEE,Karolina,Mysz,64841951967,165,55.6,karolina.k7648@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,13710171205,192,100.0,tomek.k4667@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,91108735489,165,55.6,karolina.k5614@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,27853387346,165,55.6,karolina.k2359@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,28929134522,165,55.6,karolina.k160@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,73718854300,180,75.5,karol.k5931@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,53223221173,192,100.0,tomek.k9737@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,90713450997,165,55.6,karolina.k9442@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,46884132920,165,55.6,karolina.k5311@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,45748628169,180,75.5,karol.k1431@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,24088590183,180,75.5,karol.k6600@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,11646149483,165,55.6,karolina.k8452@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,26341425007,192,100.0,tomek.k2609@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,45604388604,192,100.0,tomek.k1013@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,64726679980,192,100.0,tomek.k6146@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,87298493764,165,55.6,karolina.k3010@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,81314167112,180,75.5,karol.k3873@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,67400958759,180,75.5,karol.k3669@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,14405699517,192,100.0,tomek.k8954@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,70830950077,165,55.6,karolina.k9871@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,08259300686,180,75.5,karol.k2244@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,58273485661,192,100.0,tomek.k3026@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,55099431983,165,55.6,karolina.k37@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,33601667481,165,55.6,karolina.k829@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,56484739450,165,55.6,karolina.k4726@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,13757482467,180,75.5,karol.k7668@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,46493252086,192,100.0,tomek.k8420@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,64256864439,180,75.5,karol.k6141@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,01172657092,192,100.0,tomek.k9377@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,96476995978,165,55.6,karolina.k2179@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,45232650723,180,75.5,karol.k5481@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,11121591943,192,100.0,tomek.k5027@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,17338469479,192,100.0,tomek.k4397@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,13048823523,192,100.0,tomek.k2825@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,79881337669,165,55.6,karolina.k9430@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,49337697107,192,100.0,tomek.k4490@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,19942247698,192,100.0,tomek.k5285@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,46822788218,165,55.6,karolina.k6925@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,47486118045,180,75.5,karol.k3423@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,51754172045,180,75.5,karol.k2874@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,54300403206,180,75.5,karol.k8895@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,88129454883,165,55.6,karolina.k6481@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,07870508704,192,100.0,tomek.k3125@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,19014452244,192,100.0,tomek.k9572@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,51577247236,192,100.0,tomek.k4286@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,75111656202,165,55.6,karolina.k412@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,99388548052,165,55.6,karolina.k1654@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,06590840678,180,75.5,karol.k4656@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,83291067691,180,75.5,karol.k9114@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,29248390918,192,100.0,tomek.k7370@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,59640129721,165,55.6,karolina.k6883@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,25853207639,192,100.0,tomek.k9455@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,10354077567,192,100.0,tomek.k3047@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,55968694000,192,100.0,tomek.k8408@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,66362741367,180,75.5,karol.k477@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,85363009207,165,55.6,karolina.k1306@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,98256288445,180,75.5,karol.k8853@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,31239342807,180,75.5,karol.k4302@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,11603128885,165,55.6,karolina.k4099@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,97992546782,192,100.0,tomek.k9509@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,15069315153,180,75.5,karol.k8703@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,92239107185,165,55.6,karolina.k9409@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,94826835621,180,75.5,karol.k3414@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,91895562418,192,100.0,tomek.k962@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,71431909754,192,100.0,tomek.k3743@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,72499081387,165,55.6,karolina.k4012@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,43270380829,192,100.0,tomek.k4853@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,10114696698,180,75.5,karol.k1128@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,30345937695,180,75.5,karol.k693@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,82964520665,192,100.0,tomek.k5954@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,13626751687,180,75.5,karol.k2844@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,99724280822,180,75.5,karol.k2109@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,79236437950,192,100.0,tomek.k8630@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,33603830892,180,75.5,karol.k6171@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,07606616522,192,100.0,tomek.k374@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,08072479534,180,75.5,karol.k4470@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,12849560087,192,100.0,tomek.k7622@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,66429270308,180,75.5,karol.k2235@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,07027410666,180,75.5,karol.k7671@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,97388919745,192,100.0,tomek.k101@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,87058214331,180,75.5,karol.k9849@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,81772586138,180,75.5,karol.k522@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,98309210104,165,55.6,karolina.k5101@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,71927035868,192,100.0,tomek.k5741@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,47771609904,192,100.0,tomek.k6122@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,34344792991,165,55.6,karolina.k6910@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,74392619817,180,75.5,karol.k1881@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,07709381576,180,75.5,karol.k453@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,83784410003,165,55.6,karolina.k1609@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,93509324709,165,55.6,karolina.k5815@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,66847853213,165,55.6,karolina.k8350@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,74771021501,165,55.6,karolina.k7468@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,29725845922,165,55.6,karolina.k7801@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,81091185013,180,75.5,karol.k1173@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,45594386208,192,100.0,tomek.k7244@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,97721169686,180,75.5,karol.k1653@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,02189903983,180,75.5,karol.k5787@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,75880979508,180,75.5,karol.k8094@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,75640763365,180,75.5,karol.k4002@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,12152630630,165,55.6,karolina.k7921@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,50750782545,180,75.5,karol.k5535@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,01704698961,180,75.5,karol.k7971@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,75565337115,165,55.6,karolina.k445@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,02975227940,165,55.6,karolina.k2380@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,96483602072,165,55.6,karolina.k2149@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,43525450243,165,55.6,karolina.k6046@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,73068344178,180,75.5,karol.k6306@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,45694431277,180,75.5,karol.k4668@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,36850952950,180,75.5,karol.k855@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,35711331431,180,75.5,karol.k6558@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,78765161702,165,55.6,karolina.k283@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,18425428956,192,100.0,tomek.k2003@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,32395053809,165,55.6,karolina.k340@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,28607720366,192,100.0,tomek.k3032@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,94945511155,180,75.5,karol.k726@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,51520848247,180,75.5,karol.k3537@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,09462013983,165,55.6,karolina.k6853@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,85629009846,192,100.0,tomek.k8456@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,91443671341,192,100.0,tomek.k6245@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,59950970979,180,75.5,karol.k8391@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,72385380825,165,55.6,karolina.k3037@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,38123001362,180,75.5,karol.k3660@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,60733902281,165,55.6,karolina.k448@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,00411197783,192,100.0,tomek.k5912@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,23961429321,180,75.5,karol.k4902@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,36225783136,180,75.5,karol.k5463@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,58197325856,165,55.6,karolina.k4744@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,25090822165,192,100.0,tomek.k1970@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,07708275802,192,100.0,tomek.k2675@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,15685180738,180,75.5,karol.k4686@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,41488190168,165,55.6,karolina.k8371@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,54951367041,180,75.5,karol.k6756@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,94388129940,192,100.0,tomek.k7919@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,76365421238,192,100.0,tomek.k7688@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,39052695690,165,55.6,karolina.k3541@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,43928258328,165,55.6,karolina.k1024@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,49467437925,180,75.5,karol.k1014@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,41133601172,165,55.6,karolina.k3712@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,71363826798,192,100.0,tomek.k2297@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,75881735969,165,55.6,karolina.k4546@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,81376080227,192,100.0,tomek.k4412@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,33858335738,165,55.6,karolina.k1747@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,56372780108,180,75.5,karol.k1362@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,95927931191,192,100.0,tomek.k4316@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,61473068702,180,75.5,karol.k3549@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,81994876616,165,55.6,karolina.k4897@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,03448738118,192,100.0,tomek.k6545@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,12702552659,180,75.5,karol.k9648@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,08515426691,192,100.0,tomek.k5240@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,05758138396,192,100.0,tomek.k6149@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,40195993480,180,75.5,karol.k2622@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,07942861727,180,75.5,karol.k8001@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,34779327042,192,100.0,tomek.k3218@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,73168412676,165,55.6,karolina.k13@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,36662514751,180,75.5,karol.k6000@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,67371677312,165,55.6,karolina.k5623@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,97591018961,165,55.6,karolina.k5182@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,65127687771,180,75.5,karol.k9522@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,70845223720,192,100.0,tomek.k9662@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,20151996590,180,75.5,karol.k2742@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,84400969688,180,75.5,karol.k5112@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,61091061355,180,75.5,karol.k4965@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,37145370300,180,75.5,karol.k7044@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,22742118911,192,100.0,tomek.k8294@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,92948699889,192,100.0,tomek.k3251@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,02795517830,180,75.5,karol.k3006@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,98344328537,165,55.6,karolina.k3199@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,88287518022,180,75.5,karol.k5334@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,49882915651,180,75.5,karol.k7764@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,35850253027,165,55.6,karolina.k5350@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,93645972382,165,55.6,karolina.k9715@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,24182644596,192,100.0,tomek.k2549@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,28349717145,165,55.6,karolina.k3163@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,95779800262,192,100.0,tomek.k7208@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,00850327305,192,100.0,tomek.k7562@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,31291307420,165,55.6,karolina.k9205@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,81781633370,192,100.0,tomek.k8627@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,84390928074,165,55.6,karolina.k5575@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,52005525394,165,55.6,karolina.k3706@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,68937126436,192,100.0,tomek.k3641@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,86724483441,165,55.6,karolina.k3424@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,94629337612,192,100.0,tomek.k3323@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,02860305911,165,55.6,karolina.k4267@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,91220304076,192,100.0,tomek.k1973@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,10839120408,180,75.5,karol.k5850@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,63385060791,165,55.6,karolina.k2539@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,92067879964,165,55.6,karolina.k5821@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,83566851696,165,55.6,karolina.k7297@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,14649284525,192,100.0,tomek.k1403@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,64894854887,180,75.5,karol.k5427@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,41302112750,192,100.0,tomek.k2459@example.com,,,,,,MIT,4,Biological Engineering,1400
STUDENT,Tomek,Koral,94758054657,192,100.0,tomek.k8612@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,06698055419,180,75.5,karol.k3240@example.com,,,,3850,55,,,,,
PENSIONER,Karol,Nowak,89620911342,180,75.5,karol.k177@example.com,,,,3850,55,,,,,
EMPLOYEE,Karolina,Mysz,88573412518,165,55.6,karolina.k5962@example.com,2022-10-10,Magazynier,4500,,,,,,
PENSIONER,Karol,Nowak,46747590054,180,75.5,karol.k345@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,37371590265,192,100.0,tomek.k6851@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,72047783190,180,75.5,karol.k6774@example.com,,,,3850,55,,,,,
STUDENT,Tomek,Koral,63846846256,192,100.0,tomek.k3812@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,36361269884,165,55.6,karolina.k817@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,88835403484,165,55.6,karolina.k1282@example.com,2022-10-10,Magazynier,4500,,,,,,
EMPLOYEE,Karolina,Mysz,52164043680,165,55.6,karolina.k9058@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,89618154116,192,100.0,tomek.k2552@example.com,,,,,,MIT,4,Biological Engineering,1400
EMPLOYEE,Karolina,Mysz,43317352632,165,55.6,karolina.k544@example.com,2022-10-10,Magazynier,4500,,,,,,
STUDENT,Tomek,Koral,39617104409,192,100.0,tomek.k9995@example.com,,,,,,MIT,4,Biological Engineering,1400
PENSIONER,Karol,Nowak,44667167599,180,75.5,karol.k7494@example.com,,,,3850,55,,,,,
